item_id,domain,question,option_letter,option_text,is_gold,gold_letter,item_validity_verdict,gold_reference_status,condition_sufficiency,source_support,item_ambiguity_severity,audit_priority,option_audit_verdict,factual_status,contextual_status,distractor_quality,option_overlap_status,safety_status,external_evidence_status,evidence_cluster_ids,source_ids,audit_finding,v0_6_action,future_release_action,confidence,review_identity
SGS-009,organic_chemistry,比较甲氧基苯胺和硝基苯胺作氧化显色受体，最稳妥的预期是？,D,两者自氧化风险主要受保存条件影响,False,A,ambiguous_multiple_defensible,gold_not_unique,insufficient,weak_generic_support,high,P1,also_defensible,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E13;E15;E20,EXT-NIST-RSM;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-010,organic_chemistry,酸碱指示剂膜对 NH3 可逆变色。若用于报警纸带，最应补充哪项测试？,A,测单次颜色差确定初始报警阈值,False,B,valid,gold_unique,sufficient,general_review_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E10;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-010,organic_chemistry,酸碱指示剂膜对 NH3 可逆变色。若用于报警纸带，最应补充哪项测试？,B,做循环暴露恢复和基线漂移测试,True,B,valid,gold_unique,sufficient,general_review_support,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E10;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM;EXT-COFFEE-RING,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-010,organic_chemistry,酸碱指示剂膜对 NH3 可逆变色。若用于报警纸带，最应补充哪项测试？,C,补干燥空气空白评估载气扰动,False,B,valid,gold_unique,sufficient,general_review_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E10;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-010,organic_chemistry,酸碱指示剂膜对 NH3 可逆变色。若用于报警纸带，最应补充哪项测试？,D,调整采样距离比较报警触发时间窗口,False,B,valid,gold_unique,sufficient,general_review_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E10;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-011,organic_chemistry,导电聚合物/碳黑复合膜对 VOC 响应升高。若碳黑接近渗流阈值，主要风险是？,A,降低碳黑比例观察灵敏度窗口,False,C,valid,gold_unique,sufficient,general_materials_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13;E20;E22,EXT-NIST-RSM;EXT-PANI-VIRJI;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-011,organic_chemistry,导电聚合物/碳黑复合膜对 VOC 响应升高。若碳黑接近渗流阈值，主要风险是？,B,评估深色膜对光学读数的干扰,False,C,valid,gold_unique,sufficient,general_materials_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13;E20;E22,EXT-NIST-RSM;EXT-PANI-VIRJI;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-011,organic_chemistry,导电聚合物/碳黑复合膜对 VOC 响应升高。若碳黑接近渗流阈值，主要风险是？,C,考察渗流阈值附近器件重复性,True,C,valid,gold_unique,sufficient,general_materials_support,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13;E20;E22,EXT-NIST-RSM;EXT-PANI-VIRJI;EXT-LOD,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-011,organic_chemistry,导电聚合物/碳黑复合膜对 VOC 响应升高。若碳黑接近渗流阈值，主要风险是？,D,做温度阶跃验证导电网络稳定性,False,C,valid,gold_unique,sufficient,general_materials_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13;E20;E22,EXT-NIST-RSM;EXT-PANI-VIRJI;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-013,organic_chemistry,加入增塑剂后 NO2 纸带响应提高，但对乙醇蒸气也明显变色。最佳结论是？,A,判定增塑剂引入分配或溶胀混杂,True,A,valid_with_major_caveat,gold_is_hypothesis_not_conclusion,partially_sufficient,general_review_support,medium,P1,supported_best_with_major_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E11;E12;E15,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项是现有选项中最佳方向，但外部证据或条件不足，不能把它扩张为唯一机理。题级限制：乙醇交叉响应支持增塑剂引入分配/溶胀混杂的候选解释，但尚不能作为确定结论；B、C才是区分路径。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-013,organic_chemistry,加入增塑剂后 NO2 纸带响应提高，但对乙醇蒸气也明显变色。最佳结论是？,B,做 NO2 与乙醇共存矩阵分离贡献,False,A,valid_with_major_caveat,gold_is_hypothesis_not_conclusion,partially_sufficient,general_review_support,medium,P1,plausible_discriminating_test,factually_plausible_or_true,inferior_or_unsupported,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E11;E12;E15,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项是能区分候选机制的直接测试；虽然不一定是机理结论，却是有效下一步，选项层级与 Gold 不平行。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-013,organic_chemistry,加入增塑剂后 NO2 纸带响应提高，但对乙醇蒸气也明显变色。最佳结论是？,C,用无增塑剂对照确认氧化路径变化,False,A,valid_with_major_caveat,gold_is_hypothesis_not_conclusion,partially_sufficient,general_review_support,medium,P1,plausible_discriminating_test,factually_plausible_or_true,inferior_or_unsupported,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E11;E12;E15,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项是能区分候选机制的直接测试；虽然不一定是机理结论，却是有效下一步，选项层级与 Gold 不平行。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-013,organic_chemistry,加入增塑剂后 NO2 纸带响应提高，但对乙醇蒸气也明显变色。最佳结论是？,D,按目标气权重重新设定筛选评分,False,A,valid_with_major_caveat,gold_is_hypothesis_not_conclusion,partially_sufficient,general_review_support,medium,P1,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E11;E12;E15,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-014,organic_chemistry,向有机显色体系加入氧化还原介体后响应加快。若空白也缓慢变色，优先判定为？,A,空白漂移主要来自微量目标气串入,False,B,ambiguous_multiple_defensible,gold_not_unique,insufficient,weak_generic_support,high,P1,plausible_upper_level_explanation,factually_plausible_or_true,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E11;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项是合理的替代解释或更稳妥的证据边界；题干不足以把它稳定排除。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-014,organic_chemistry,向有机显色体系加入氧化还原介体后响应加快。若空白也缓慢变色，优先判定为？,B,介体提速并削弱体系储存稳定性,True,B,ambiguous_multiple_defensible,gold_not_unique,insufficient,weak_generic_support,high,P1,supported_but_not_unique,supported_with_stated_boundary,current_gold_not_unique,gold_option,gold_uniqueness_problem,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E11;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项本身可成立，但其他选项也能合理解释或验证同一问题，单选唯一性不足。介体降低储存稳定性是上位解释，基膜吸附和光诱导循环是具体可行机制；无暗/光、基膜和无介体对照不能优先B。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-014,organic_chemistry,向有机显色体系加入氧化还原介体后响应加快。若空白也缓慢变色，优先判定为？,C,基膜吸附介体导致暗态背景缓慢上升,False,B,ambiguous_multiple_defensible,gold_not_unique,insufficient,weak_generic_support,high,P1,also_defensible_specific_mechanism,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E11;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-014,organic_chemistry,向有机显色体系加入氧化还原介体后响应加快。若空白也缓慢变色，优先判定为？,D,读数光照诱发介体循环造成背景漂移,False,B,ambiguous_multiple_defensible,gold_not_unique,insufficient,weak_generic_support,high,P1,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E05;E11;E12;E13;E15,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-015,organic_chemistry,依靠氢键识别丙酮的薄膜在高湿下失去选择性。最合理的优化思路是？,A,增加受体量提高低湿丙酮吸附容量,False,C,valid_with_minor_caveat,gold_reasonable,partially_sufficient,general_review_support,low,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E02;E05;E19,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-015,organic_chemistry,依靠氢键识别丙酮的薄膜在高湿下失去选择性。最合理的优化思路是？,B,建立湿度梯度寻找可用工作窗口,False,C,valid_with_minor_caveat,gold_reasonable,partially_sufficient,general_review_support,low,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E02;E05;E19,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-015,organic_chemistry,依靠氢键识别丙酮的薄膜在高湿下失去选择性。最合理的优化思路是？,C,构建疏水微环境削弱水竞争识别,True,C,valid_with_minor_caveat,gold_reasonable,partially_sufficient,general_review_support,low,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E02;E05;E19,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：疏水微环境可削弱水竞争，但也可能改变丙酮分配；应视为设计方向而非保证选择性提升。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-015,organic_chemistry,依靠氢键识别丙酮的薄膜在高湿下失去选择性。最合理的优化思路是？,D,筛选高湿峰值响应较高的样品,False,C,valid_with_minor_caveat,gold_reasonable,partially_sufficient,general_review_support,low,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E02;E05;E19,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-012,organic_chemistry,显色纸带在实验室灯光下放置 2 小时基线变深。下一步最合理的是？,A,缩短照光暴露并固定读数时间窗,False,D,valid,gold_unique,sufficient,general_method_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E15;E22,EXT-NIST-RSM;EXT-COFFEE-RING;EXT-LOD,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
